,pid,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,y
95,11,5.686986640066117,0.055228183996652754,5.557215511196528,5.557215511196528,0.42977099251680784,0.05400944289743147,0.05400944289743147,0.0038462091518439885,0.9723424884222795,0.9723424884222795,0.005985674131961993,1472,601,28.991799324650263,0.9648561427081485,0.9711326488365141,0.9744110107421875,0.0,1.334702968597412,0.9321539998054504,1.0064059495925903,66.89895470383276
96,11,6.391250940294848,0.06234379502270339,6.343469892216719,6.343469892216719,0.4687699387664481,0.06192435332653891,0.06192435332653891,0.0050106586695992834,0.9756815136403957,0.9756815136403957,0.006888296830852458,1943,706,26.651566628916573,0.984306470361715,0.9754552841861548,0.9718660116195679,0.0,1.288295030593872,0.9327489733695984,1.0120699405670166,66.02451838879159
97,11,6.276218478488264,0.05979326322163944,9.371596149377227,9.371596149377227,3.676370586664458,0.08544345993825414,0.08544345993825414,0.03103253247327773,0.9240266716180316,0.9240266716180316,0.031351247409625194,1115,311,21.809256661991586,0.9502320410354345,0.9526956944947156,0.9571359753608704,0.0,1.1679250001907349,0.9093814790248871,0.9920622408390045,60.94890510948905
98,11,15.79696503845375,0.15487844494095607,14.137522236927971,14.137522236927971,6.8370664163357775,0.14058014545761965,0.14058014545761965,0.07071094962664974,0.9822097813677921,0.9822097813677921,0.025157269195993204,1494,34,2.225130890052356,1.5867684764020584,0.9804316497754052,0.9685029983520508,0.0,2.969080924987793,0.93019899725914,1.0044879615306854,65.23929471032746
99,11,5.2607537384032526,0.05030297079399432,5.20205768208698,5.20205768208698,0.3914186249919984,0.04974372006351099,0.04974372006351099,0.00355626792301323,0.9565030503510512,0.9565030503510512,0.003607479504188993,1580,772,32.82312925170068,0.9560468201501382,0.9561932243051983,0.9570799767971039,0.0,1.1337209939956665,0.9177412390708923,0.9918390065431595,84.5528455284553
100,11,6.389076080688666,0.06168242363000755,6.3862297766062746,6.3862297766062746,0.0031545895143314517,0.06165783751880076,0.06165783751880076,8.547608602198567e-05,0.9654819344557187,0.9654819344557187,0.001815360266456012,1902,770,28.817365269461074,0.9761526865618569,0.9654357351675005,0.962627500295639,0.0,1.7484610080718994,0.9212787300348282,1.0035719871520996,76.09075043630017
101,11,5.6321693096809735,0.05416565334712811,5.5515213670768375,5.5515213670768375,0.10901911700109412,0.05340339705320002,0.05340339705320002,0.0015474890653443783,0.9617831773526117,0.9617831773526117,0.008987834233847525,1901,768,28.77482203072312,0.959810859678934,0.9617191950182381,0.9606590270996094,0.0,1.146955966949463,0.9284769892692566,0.9988369941711426,74.95495495495496
102,11,12.493755576066535,0.123102832685517,12.197823016746698,12.197823016746698,1.622643710987509,0.12021028353338842,0.12021028353338842,0.01665931148464512,0.9847643484472297,0.9847643484472297,0.005575541763356562,2336,125,5.079236082893133,1.2982676486968994,0.9853148793893246,0.9702140092849731,0.0,2.6312201023101807,0.9295070171356201,1.0122580528259277,66.33266533066133
103,11,5.974938495571288,0.05814641053715317,5.986888854430525,5.986888854430525,0.5212528361534345,0.058255775269145986,0.058255775269145986,0.005027089710511308,0.9731218308558435,0.9731218308558435,0.0007572452596885659,1462,512,25.937183383991897,0.9729897202923894,0.9731717000978696,0.9721859991550446,0.0,1.449262022972107,0.9339057505130768,1.0050422549247742,71.8804920913884
104,11,7.514891584996127,0.07257929184573289,6.930358789552894,6.930358789552894,0.0,0.03349504227788151,0.03349504227788151,0.03349504227788151,0.4833089208652993,0.4833089208652993,0.4833089208652993,986,205,17.21242653232578,0.9764409475210236,0.9658062398483731,0.9661070108413696,0.0,1.1909739971160889,0.9235605001449585,1.0059145092964172,77.24014336917563
107,11,3.8766418436522128,0.035109020006665666,3.8766418436522128,3.8766418436522128,0.0,0.035109020006665666,0.035109020006665666,0.0,0.9056554983059565,0.9056554983059565,0.0,50,10,16.666666666666664,0.9787187933921814,0.9056554983059565,0.8907069861888885,0.8751999735832214,0.9883840084075928,0.8836817443370819,0.9252932667732239,68.30122591943957
108,11,6.9947588198738,0.06788426803638466,6.971925705798346,6.971925705798346,0.5212905240886787,0.06770140979529658,0.06770140979529658,0.005401461299387497,0.9706914671343254,0.9706914671343254,0.004895902186608347,2027,530,20.72741493938209,0.9897752177040532,0.9705019112811873,0.9656310081481934,0.0,1.7307159900665283,0.9264839887619019,1.002450942993164,72.13740458015268
109,11,6.233643718762201,0.059950020430960246,6.191389705450678,6.191389705450678,0.10480934342293269,0.059532874260526086,0.059532874260526086,0.0005699322092062621,0.961662749851139,0.961662749851139,0.0070740209499339235,1986,745,27.279384840717686,0.9555395635182425,0.9617171454717719,0.9628620147705078,0.0,1.5524590015411377,0.9208424985408783,0.997591495513916,67.1957671957672
110,11,6.302638181033345,0.06114617685123848,6.283376284591996,6.283376284591996,0.07582949864185373,0.06095098014037155,0.06095098014037155,0.0007714849599139324,0.9700285948494836,0.9700285948494836,0.0005716216589642942,1657,488,22.75058275058275,0.9730772529957724,0.970167969267963,0.970782995223999,0.0,1.5276949405670166,0.9276009798049927,1.0042730569839478,61.55234657039711
111,11,6.399266692883448,0.06114720117205055,6.369811633656847,6.369811633656847,0.1469483413940802,0.06091327910168179,0.06091327910168179,0.001833172579742165,0.956125630192219,0.956125630192219,0.006721734474355312,1851,662,26.34301631516116,0.9615505369228179,0.9555345027275025,0.9528220295906067,0.0,1.6618269681930542,0.9085800051689148,0.994458019733429,66.97761194029852
112,11,8.770266729371624,0.08423158781980668,8.481406492109736,8.481406492109736,2.2409137410276436,0.08140759904140181,0.08140759904140181,0.02133261014933459,0.9604271359115357,0.9604271359115357,0.0022370524516395207,2560,154,5.674281503316139,1.0518664895714103,0.9604221903276338,0.9568900167942047,0.0,3.6611690521240234,0.923594519495964,0.990249514579773,66.11909650924025
113,11,6.045521139227604,0.05763835614125694,6.046313798715264,6.046313798715264,0.23664937345561965,0.05764598135783951,0.05764598135783951,0.0022573244185743364,0.9534063306369582,0.9534063306369582,1.8098806515709498e-05,1875,782,29.431689875799776,0.9547156651916406,0.9534059151205121,0.9535599946975708,0.0,1.5313040018081665,0.9107890129089355,0.9879630208015442,70.08849557522124
114,11,6.479993324051421,0.06240027019267468,6.469258931123369,6.469258931123369,0.06575228825433754,0.06229671543286343,0.06229671543286343,0.0008480017882093564,0.9629314946146099,0.9629314946146099,0.0033211268626906487,2046,674,24.779411764705884,0.9679643343747193,0.9629681246903012,0.9617905020713806,0.0,1.2246160507202148,0.9212589859962463,1.001712292432785,67.14801444043322
115,11,11.54724423292666,0.11175059700656587,10.464133151495853,10.464133151495853,4.471335171445868,0.10147002152437846,0.10147002152437846,0.043771083220973964,0.9676311573187965,0.9676311573187965,0.004826495865428826,2587,83,3.108614232209738,1.3304664887577655,0.9677685407217076,0.9525890052318573,0.0,2.9227170944213867,0.9175799787044525,0.9944392591714859,60.5427974947808
116,11,6.025584443491925,0.058108925927785736,5.982271845846193,5.982271845846193,0.3290568990078713,0.05772811038602761,0.05772811038602761,0.0035804472032428224,0.9646128090088741,0.9646128090088741,0.006792105356556666,1922,679,26.105344098423682,0.963551284726133,0.9643699540307273,0.9638199806213379,0.0,1.2943429946899414,0.9243549704551697,0.9997079968452454,71.05263157894737
117,11,6.144209416386906,0.058996425802065364,6.146180891002313,6.146180891002313,0.22638360855533524,0.059013421346782724,0.059013421346782724,0.002143412615403243,0.9601822301955556,0.9601822301955556,0.0004927054142659926,2053,609,22.877535687453044,0.9735045624875475,0.9601955565628837,0.9568164944648743,0.0,1.4185290336608887,0.9191322326660156,0.9919332563877106,68.11926605504587
